protocol,fold,partition,partition_order,record_id,tweet_id,categoria,label
temporal,all,train,333,fnxptbr-0171,1516094566998462473,política,fake
temporal,all,train,334,fnxptbr-0172,1517955471461830657,política,fake
temporal,all,train,335,fnxptbr-0173,1519509309041872898,política,fake
temporal,all,train,336,fnxptbr-0174,1521467932617986050,política,fake
temporal,all,train,337,fnxptbr-0499,1521610358712160262,política,true
temporal,all,train,338,fnxptbr-0498,1522253549228503040,outros,true
temporal,all,train,339,fnxptbr-0178,1523117726889578496,política,fake
temporal,all,train,340,fnxptbr-0501,1523797483302047745,política,true
temporal,all,train,341,fnxptbr-0500,1524290162498445315,outros,true
temporal,all,train,342,fnxptbr-0175,1524352958523219968,outros,fake
temporal,all,train,343,fnxptbr-0156,1525146835677065217,política,fake
temporal,all,train,344,fnxptbr-0176,1528378180360359936,outros,fake
temporal,all,train,345,fnxptbr-0505,1529492190094934017,outros,true
temporal,all,train,346,fnxptbr-0506,1529851005520814080,outros,true
temporal,all,train,347,fnxptbr-0177,1531181836671533059,política,fake
temporal,all,train,348,fnxptbr-0503,1531246798165225474,política,true
temporal,all,train,349,fnxptbr-0137,1532037186782220290,política,fake
temporal,all,train,350,fnxptbr-0005,1532386348677709824,política,fake
temporal,all,train,351,fnxptbr-0504,1532401640694759425,política,true
temporal,all,train,352,fnxptbr-0508,1534607864471375872,política,true
temporal,all,train,353,fnxptbr-0507,1535217897135558656,política,true
temporal,all,train,354,fnxptbr-0439,1535380440177348609,política,true
temporal,all,train,355,fnxptbr-0509,1544802179755671552,política,true
temporal,all,train,356,fnxptbr-0511,1545839981964451840,política,true
temporal,all,train,357,fnxptbr-0158,1546542926859276291,saúde,fake
temporal,all,train,358,fnxptbr-0180,1548132551058788353,política,fake
temporal,all,train,359,fnxptbr-0512,1548631380145455104,política,true
temporal,all,train,360,fnxptbr-0179,1549204478192242688,política,fake
temporal,all,train,361,fnxptbr-0151,1552376614717202432,política,fake
temporal,all,train,362,fnxptbr-0182,1555131866101043201,política,fake
temporal,all,train,363,fnxptbr-0183,1557689826543108096,política,fake
temporal,all,train,364,fnxptbr-0087,1559926178701627392,política,fake
temporal,all,train,365,fnxptbr-0513,1562126167708209152,política,true
temporal,all,train,366,fnxptbr-0515,1564557880732389377,política,true
temporal,all,train,367,fnxptbr-0510,1565103802918780928,política,true
temporal,all,train,368,fnxptbr-0184,1570228343592849408,política,fake
temporal,all,train,369,fnxptbr-0185,1574202799570784256,política,fake
temporal,all,train,370,fnxptbr-0186,1576540898292535297,política,fake
temporal,all,train,371,fnxptbr-0518,1577271163100622853,política,true
temporal,all,train,372,fnxptbr-0188,1577302345913876480,política,fake
temporal,all,train,373,fnxptbr-0187,1577421157351198721,política,fake
temporal,all,train,374,fnxptbr-0514,1577846451262078976,política,true
temporal,all,train,375,fnxptbr-0020,1578375319907487745,política,fake
temporal,all,train,376,fnxptbr-0189,1579424458103984129,política,fake
temporal,all,train,377,fnxptbr-0101,1580295880963289088,política,fake
temporal,all,train,378,fnxptbr-0190,1582603998791864321,política,fake
temporal,all,train,379,fnxptbr-0191,1583981685024395264,política,fake
temporal,all,train,380,fnxptbr-0192,1584988926451675136,política,fake
temporal,all,train,381,fnxptbr-0516,1586648090144120832,política,true
temporal,all,train,382,fnxptbr-0193,1586840221643071494,política,fake
temporal,all,train,383,fnxptbr-0517,1586908672621436933,política,true
temporal,all,train,384,fnxptbr-0194,1587156289569816577,política,fake
temporal,all,train,385,fnxptbr-0529,1587227731636494337,política,true
temporal,all,train,386,fnxptbr-0532,1587257947968749568,política,true
temporal,all,train,387,fnxptbr-0195,1587411417501954049,política,fake
temporal,all,train,388,fnxptbr-0526,1587492518450585601,política,true
temporal,all,train,389,fnxptbr-0519,1587641707935457280,política,true
temporal,all,train,390,fnxptbr-0197,1588000848331816960,política,fake
temporal,all,train,391,fnxptbr-0533,1589776419437293568,política,true
temporal,all,train,392,fnxptbr-0198,1590370649817874434,política,fake
temporal,all,train,393,fnxptbr-0521,1590460586890231808,política,true
temporal,all,train,394,fnxptbr-0531,1590484522579415040,política,true
temporal,all,train,395,fnxptbr-0524,1590797216914210816,política,true
temporal,all,train,396,fnxptbr-0199,1591564332810522625,política,fake
temporal,all,train,397,fnxptbr-0200,1592640989902299136,saúde,fake
temporal,all,train,398,fnxptbr-0520,1593711511343710209,política,true
temporal,all,train,399,fnxptbr-0535,1595198374893985794,política,true
temporal,all,train,400,fnxptbr-0530,1595210835739156481,saúde,true
temporal,all,train,401,fnxptbr-0522,1595571370632544256,política,true
temporal,all,train,402,fnxptbr-0203,1596139908061859842,política,fake
temporal,all,train,403,fnxptbr-0202,1596891168641781763,política,fake
temporal,all,train,404,fnxptbr-0527,1597223140291416065,política,true
temporal,all,train,405,fnxptbr-0525,1597673965048434688,política,true
temporal,all,train,406,fnxptbr-0523,1597696309418684416,política,true
temporal,all,train,407,fnxptbr-0206,1598454306876936211,política,fake
temporal,all,train,408,fnxptbr-0537,1599020048953507840,saúde,true
temporal,all,train,409,fnxptbr-0204,1599822687790305280,outros,fake
temporal,all,train,410,fnxptbr-0205,1599859812199632896,política,fake
temporal,all,train,411,fnxptbr-0208,1600411592713244674,política,fake
temporal,all,train,412,fnxptbr-0538,1600577053694246913,política,true
temporal,all,train,413,fnxptbr-0209,1601014431999496192,política,fake
temporal,all,train,414,fnxptbr-0528,1601217099267203073,política,true
temporal,all,train,415,fnxptbr-0207,1601747309565386752,saúde,fake
temporal,all,train,416,fnxptbr-0540,1602358374619926530,política,true
temporal,all,train,417,fnxptbr-0211,1603148931055161345,outros,fake
temporal,all,train,418,fnxptbr-0536,1603924471253028866,política,true
temporal,all,train,419,fnxptbr-0210,1604638344444383232,política,fake
temporal,all,train,420,fnxptbr-0541,1604823412354027522,outros,true
temporal,all,train,421,fnxptbr-0539,1607010612852457473,política,true
temporal,all,train,422,fnxptbr-0213,1607116250135633928,política,fake
temporal,all,train,423,fnxptbr-0543,1607171684993273856,política,true
temporal,all,train,424,fnxptbr-0110,1607348429667155968,saúde,fake
temporal,all,train,425,fnxptbr-0544,1607698683407089664,política,true
temporal,all,train,426,fnxptbr-0245,1607714056097652736,política,fake
temporal,all,train,427,fnxptbr-0212,1609603298885079040,política,fake
temporal,all,train,428,fnxptbr-0214,1609900422860529664,política,fake
temporal,all,train,429,fnxptbr-0542,1609947823612563461,política,true
temporal,all,train,430,fnxptbr-0534,1610376955425079297,outros,true
temporal,all,train,431,fnxptbr-0215,1612303702613790720,política,fake
temporal,all,train,432,fnxptbr-0260,1612835640294400001,política,fake
temporal,all,train,433,fnxptbr-0551,1612962662148894722,política,true
temporal,all,train,434,fnxptbr-0201,1614271084177547266,política,fake
temporal,all,train,435,fnxptbr-0251,1614351511319990280,política,fake
temporal,all,train,436,fnxptbr-0216,1617213431647535105,saúde,fake
temporal,all,train,437,fnxptbr-0252,1618060372686274560,política,fake
temporal,all,train,438,fnxptbr-0549,1618385488510947328,saúde,true
temporal,all,train,439,fnxptbr-0220,1618675201524236288,saúde,fake
temporal,all,train,440,fnxptbr-0218,1618739947426680832,política,fake
temporal,all,train,441,fnxptbr-0546,1619606274030686209,saúde,true
temporal,all,train,442,fnxptbr-0221,1621806646296023041,política,fake
temporal,all,train,443,fnxptbr-0547,1622205516452691968,política,true
temporal,all,train,444,fnxptbr-0219,1622266783158738946,saúde,fake
temporal,all,train,445,fnxptbr-0222,1623015211622928390,política,fake
temporal,all,train,446,fnxptbr-0545,1623360046900908043,política,true
temporal,all,train,447,fnxptbr-0223,1623542918228348933,política,fake
temporal,all,train,448,fnxptbr-0555,1627469168936161281,política,true
temporal,all,train,449,fnxptbr-0548,1627647993867296768,política,true
temporal,all,train,450,fnxptbr-0224,1628781692784877570,outros,fake
temporal,all,train,451,fnxptbr-0550,1630020777759080448,saúde,true
temporal,all,train,452,fnxptbr-0225,1630045138041860096,política,fake
temporal,all,train,453,fnxptbr-0553,1630928035091283969,política,true
temporal,all,train,454,fnxptbr-0552,1631263863898349569,política,true
temporal,all,train,455,fnxptbr-0228,1631625851186937857,política,fake
temporal,all,train,456,fnxptbr-0556,1631763449582583811,saúde,true
temporal,all,train,457,fnxptbr-0226,1631973097250095104,saúde,fake
temporal,all,train,458,fnxptbr-0227,1632206566777561089,política,fake
temporal,all,train,459,fnxptbr-0554,1634647920749211652,outros,true
temporal,all,train,460,fnxptbr-0217,1635927656444116994,política,fake
temporal,all,train,461,fnxptbr-0563,1638243122823024642,política,true
temporal,all,train,462,fnxptbr-0230,1639596545484963840,política,fake
temporal,all,train,463,fnxptbr-0233,1640530026612371458,política,fake
temporal,all,train,464,fnxptbr-0232,1641739965980631042,saúde,fake
temporal,all,train,465,fnxptbr-0231,1641853322972758048,política,fake
temporal,all,train,466,fnxptbr-0557,1643212263044653057,política,true
temporal,all,train,467,fnxptbr-0560,1646294151284097025,política,true
temporal,all,train,468,fnxptbr-0235,1650348275763933187,política,fake
temporal,all,train,469,fnxptbr-0565,1651199450033930242,política,true
temporal,all,train,470,fnxptbr-0564,1651234520257945614,política,true
temporal,all,train,471,fnxptbr-0559,1652095483756544007,política,true
temporal,all,train,472,fnxptbr-0561,1653804769700454401,política,true
temporal,all,train,473,fnxptbr-0562,1653856956271185920,saúde,true
temporal,all,train,474,fnxptbr-0558,1653871731012976640,política,true
temporal,all,train,475,fnxptbr-0236,1654560483205337088,política,fake
temporal,all,train,476,fnxptbr-0237,1655529817884835841,política,fake
temporal,all,validation,1,fnxptbr-0238,1657865778094391298,saúde,fake
temporal,all,validation,2,fnxptbr-0567,1658627304287875073,política,true
temporal,all,validation,3,fnxptbr-0568,1662053307727093762,saúde,true
temporal,all,validation,4,fnxptbr-0239,1664398155650048000,política,fake
temporal,all,validation,5,fnxptbr-0240,1664817597123031040,política,fake
temporal,all,validation,6,fnxptbr-0566,1666943453815623717,política,true
temporal,all,validation,7,fnxptbr-0571,1670466598702809089,saúde,true
temporal,all,validation,8,fnxptbr-0247,1674577415190749187,política,fake
temporal,all,validation,9,fnxptbr-0569,1676595567844028420,política,true
temporal,all,validation,10,fnxptbr-0242,1676615829478055936,ambiente,fake
temporal,all,validation,11,fnxptbr-0570,1677059989746188289,política,true
temporal,all,validation,12,fnxptbr-0243,1681122538447941632,saúde,fake
temporal,all,validation,13,fnxptbr-0253,1683972430799179778,política,fake
temporal,all,validation,14,fnxptbr-0244,1685837734735126528,celebridades,fake
temporal,all,validation,15,fnxptbr-0249,1687462177119072256,ambiente,fake
temporal,all,validation,16,fnxptbr-0572,1689435047391014913,ambiente,true
temporal,all,validation,17,fnxptbr-0248,1690081707502755841,política,fake
temporal,all,validation,18,fnxptbr-0583,1691178419529064449,política,true
temporal,all,validation,19,fnxptbr-0250,1692356472263319574,política,fake
temporal,all,validation,20,fnxptbr-0573,1692546861251354708,saúde,true
temporal,all,validation,21,fnxptbr-0575,1692998500366131313,política,true
temporal,all,validation,22,fnxptbr-0255,1693581217663275013,saúde,fake
temporal,all,validation,23,fnxptbr-0585,1695148997478883646,saúde,true
temporal,all,validation,24,fnxptbr-0574,1695189088066781387,celebridades,true
temporal,all,validation,25,fnxptbr-0576,1697196328520913303,política,true
temporal,all,validation,26,fnxptbr-0577,1697452440168116672,política,true
temporal,all,validation,27,fnxptbr-0579,1699415348573872517,ambiente,true
temporal,all,validation,28,fnxptbr-0588,1699612597442539670,ambiente,true
temporal,all,validation,29,fnxptbr-0256,1700853018235633746,política,fake
temporal,all,validation,30,fnxptbr-0259,1701730027421712393,política,fake
temporal,all,validation,31,fnxptbr-0578,1701987372768940174,política,true
temporal,all,validation,32,fnxptbr-0589,1702026272115740917,política,true
temporal,all,validation,33,fnxptbr-0258,1702077615131983942,ambiente,fake
temporal,all,validation,34,fnxptbr-0257,1702337242499539325,política,fake
temporal,all,validation,35,fnxptbr-0582,1702364467072324051,política,true
temporal,all,validation,36,fnxptbr-0584,1702369187279053140,política,true
temporal,all,validation,37,fnxptbr-0580,1703117638161842504,política,true
temporal,all,validation,38,fnxptbr-0590,1703835638116524362,política,true
temporal,all,validation,39,fnxptbr-0581,1703900262291607755,política,true
temporal,all,validation,40,fnxptbr-0262,1706680755382784333,política,fake
temporal,all,validation,41,fnxptbr-0594,1706703267814686779,saúde,true
temporal,all,validation,42,fnxptbr-0264,1707835132218925116,saúde,fake
temporal,all,validation,43,fnxptbr-0263,1708983146048368650,saúde,fake
temporal,all,validation,44,fnxptbr-0265,1711325505281044621,política,fake
temporal,all,validation,45,fnxptbr-0586,1711425149440774372,política,true
temporal,all,validation,46,fnxptbr-0587,1712094102278267237,política,true
temporal,all,validation,47,fnxptbr-0246,1712431012204986732,política,fake
temporal,all,validation,48,fnxptbr-0285,1712967863693193531,política,fake
temporal,all,validation,49,fnxptbr-0267,1713184906400891242,política,fake
temporal,all,validation,50,fnxptbr-0266,1714384928094265434,política,fake
temporal,all,validation,51,fnxptbr-0591,1714410239968129484,política,true
temporal,all,validation,52,fnxptbr-0329,1714601791122297057,política,fake
temporal,all,validation,53,fnxptbr-0261,1716830727776677909,política,fake
temporal,all,validation,54,fnxptbr-0268,1717940800665891173,celebridades,fake
temporal,all,validation,55,fnxptbr-0598,1719104783980654766,celebridades,true
temporal,all,validation,56,fnxptbr-0592,1719415639289340095,política,true
temporal,all,validation,57,fnxptbr-0595,1719882018979225842,política,true
temporal,all,validation,58,fnxptbr-0593,1720564338287620204,saúde,true
temporal,all,validation,59,fnxptbr-0596,1723804105754169563,política,true
temporal,all,validation,60,fnxptbr-0317,1724162209255719129,economia,fake
temporal,all,validation,61,fnxptbr-0597,1724396769528746467,política,true
temporal,all,validation,62,fnxptbr-0314,1724863514659922379,economia,fake
temporal,all,validation,63,fnxptbr-0316,1724863511551979794,economia,fake
temporal,all,validation,64,fnxptbr-0269,1726584112079843825,política,fake
temporal,all,validation,65,fnxptbr-0270,1727392731704488051,ambiente,fake
temporal,all,validation,66,fnxptbr-0229,1728455820558410198,política,fake
temporal,all,validation,67,fnxptbr-0271,1729443917429371089,política,fake
temporal,all,validation,68,fnxptbr-0601,1731660459726479568,política,true
temporal,all,validation,69,fnxptbr-0600,1732102674135347434,ambiente,true
temporal,all,validation,70,fnxptbr-0603,1733243847927361609,política,true
temporal,all,validation,71,fnxptbr-0272,1733999840130957566,política,fake
temporal,all,validation,72,fnxptbr-0599,1734739268482826301,política,true
temporal,all,validation,73,fnxptbr-0290,1736121334260769277,saúde,fake
temporal,all,validation,74,fnxptbr-0307,1736222185516142829,política,fake
temporal,all,validation,75,fnxptbr-0275,1736777420475076917,política,fake
temporal,all,validation,76,fnxptbr-0273,1737103265203134767,política,fake
temporal,all,validation,77,fnxptbr-0241,1737493376608411751,saúde,fake
temporal,all,validation,78,fnxptbr-0604,1738165857656754668,política,true
temporal,all,validation,79,fnxptbr-0276,1744399204376510475,política,fake
temporal,all,validation,80,fnxptbr-0602,1745392113401974824,política,true
temporal,all,validation,81,fnxptbr-0605,1746229528144273514,política,true
temporal,all,validation,82,fnxptbr-0279,1746864486193971446,política,fake
temporal,all,validation,83,fnxptbr-0277,1747552295582159017,saúde,fake
temporal,all,validation,84,fnxptbr-0281,1748977332331909417,saúde,fake
temporal,all,validation,85,fnxptbr-0609,1751350916366680207,política,true
temporal,all,test,1,fnxptbr-0284,1751744250390147278,ambiente,fake
temporal,all,test,2,fnxptbr-0607,1752821881097343466,saúde,true
temporal,all,test,3,fnxptbr-0606,1755285607469683169,política,true
temporal,all,test,4,fnxptbr-0282,1757865481971634653,política,fake
temporal,all,test,5,fnxptbr-0611,1758106647279399238,saúde,true
temporal,all,test,6,fnxptbr-0610,1758592766907396286,política,true
temporal,all,test,7,fnxptbr-0608,1761882360293785891,política,true
temporal,all,test,8,fnxptbr-0274,1764991578811011421,política,fake
temporal,all,test,9,fnxptbr-0061,1765076444043190309,política,fake
temporal,all,test,10,fnxptbr-0286,1765495577096163484,outros,fake
temporal,all,test,11,fnxptbr-0612,1768401725956796731,política,true
temporal,all,test,12,fnxptbr-0287,1768409280137380280,política,fake
temporal,all,test,13,fnxptbr-0321,1769719679918993725,política,fake
temporal,all,test,14,fnxptbr-0613,1770494359957278744,política,true
temporal,all,test,15,fnxptbr-0289,1771362933362299044,política,fake
temporal,all,test,16,fnxptbr-0288,1773029024379314628,política,fake
temporal,all,test,17,fnxptbr-0614,1774543851765526866,ambiente,true
temporal,all,test,18,fnxptbr-0615,1774554670683377780,política,true
temporal,all,test,19,fnxptbr-0621,1777755005304320465,saúde,true
temporal,all,test,20,fnxptbr-0292,1778154188725493826,outros,fake
temporal,all,test,21,fnxptbr-0616,1778572855992631495,outros,true
temporal,all,test,22,fnxptbr-0628,1778605002124132590,saúde,true
temporal,all,test,23,fnxptbr-0617,1778945763726311682,política,true
temporal,all,test,24,fnxptbr-0295,1779546201911697729,saúde,fake
temporal,all,test,25,fnxptbr-0310,1780217886956507163,outros,fake
temporal,all,test,26,fnxptbr-0294,1780325498150609245,política,fake
temporal,all,test,27,fnxptbr-0293,1780588383812698374,política,fake
temporal,all,test,28,fnxptbr-0620,1781426407513501995,saúde,true
temporal,all,test,29,fnxptbr-0311,1782846387245215952,outros,fake
temporal,all,test,30,fnxptbr-0622,1782948440541925855,outros,true
temporal,all,test,31,fnxptbr-0296,1783220618227220519,política,fake
temporal,all,test,32,fnxptbr-0618,1785798999007498748,política,true
temporal,all,test,33,fnxptbr-0312,1786045672296181783,saúde,fake
temporal,all,test,34,fnxptbr-0619,1786174616538378458,política,true
temporal,all,test,35,fnxptbr-0297,1786498145750298993,política,fake
temporal,all,test,36,fnxptbr-0300,1786525738369241500,política,fake
temporal,all,test,37,fnxptbr-0298,1786895129585828029,saúde,fake
temporal,all,test,38,fnxptbr-0299,1787162462418014558,outros,fake
temporal,all,test,39,fnxptbr-0301,1787272489036329286,política,fake
temporal,all,test,40,fnxptbr-0302,1787518222859657623,política,fake
temporal,all,test,41,fnxptbr-0630,1787569148861595981,política,true
temporal,all,test,42,fnxptbr-0303,1788242332875210775,ambiente,fake
temporal,all,test,43,fnxptbr-0625,1788689680805896368,saúde,true
temporal,all,test,44,fnxptbr-0632,1788940750530457730,política,true
temporal,all,test,45,fnxptbr-0624,1790117822271529470,política,true
temporal,all,test,46,fnxptbr-0623,1790471775379140892,política,true
temporal,all,test,47,fnxptbr-0629,1792345564476330134,outros,true
temporal,all,test,48,fnxptbr-0304,1794384305810227430,política,fake
temporal,all,test,49,fnxptbr-0626,1795935996501991731,política,true
temporal,all,test,50,fnxptbr-0627,1796620178056266138,política,true
temporal,all,test,51,fnxptbr-0308,1798345504335835238,política,fake
temporal,all,test,52,fnxptbr-0631,1798802493603754445,política,true
temporal,all,test,53,fnxptbr-0306,1799889304723796145,política,fake
temporal,all,test,54,fnxptbr-0313,1801437358329303233,política,fake
temporal,all,test,55,fnxptbr-0315,1801618113110200427,política,fake
temporal,all,test,56,fnxptbr-0309,1802115800095920437,política,fake
temporal,all,test,57,fnxptbr-0633,1802850056136995248,ambiente,true
temporal,all,test,58,fnxptbr-0283,1802983774860218468,política,fake
temporal,all,test,59,fnxptbr-0642,1803433810861985967,saúde,true
temporal,all,test,60,fnxptbr-0640,1804490241497071791,outros,true
temporal,all,test,61,fnxptbr-0641,1804623275613462708,outros,true
temporal,all,test,62,fnxptbr-0634,1805680272454619519,política,true
temporal,all,test,63,fnxptbr-0319,1805754140347285938,política,fake
temporal,all,test,64,fnxptbr-0647,1806353224175149105,economia,true
temporal,all,test,65,fnxptbr-0649,1806372732936065439,política,true
temporal,all,test,66,fnxptbr-0318,1807823089238942077,política,fake
temporal,all,test,67,fnxptbr-0635,1808582971420533098,política,true
temporal,all,test,68,fnxptbr-0320,1808677407852798371,política,fake
temporal,all,test,69,fnxptbr-0637,1808908638041559157,política,true
temporal,all,test,70,fnxptbr-0638,1808972585675133295,política,true
temporal,all,test,71,fnxptbr-0636,1810787283550851386,política,true
temporal,all,test,72,fnxptbr-0322,1812317463129825310,política,fake
temporal,all,test,73,fnxptbr-0639,1813417222078947832,política,true
temporal,all,test,74,fnxptbr-0646,1813991601016115384,economia,true
temporal,all,test,75,fnxptbr-0643,1814325509763010701,política,true
temporal,all,test,76,fnxptbr-0644,1815409000378204440,economia,true
temporal,all,test,77,fnxptbr-0645,1816203013809398143,política,true
temporal,all,test,78,fnxptbr-0323,1816464537878429735,outros,fake
temporal,all,test,79,fnxptbr-0651,1817015073917009943,política,true
temporal,all,test,80,fnxptbr-0324,1817781559019069459,política,fake
temporal,all,test,81,fnxptbr-0650,1817902153358344562,política,true
temporal,all,test,82,fnxptbr-0654,1817930688718422021,política,true
temporal,all,test,83,fnxptbr-0254,1818287528270532960,política,fake
temporal,all,test,84,fnxptbr-0655,1818409499017044183,política,true
temporal,all,test,85,fnxptbr-0325,1818616422789964247,política,fake
temporal,all,test,86,fnxptbr-0656,1819394650685268327,outros,true
temporal,all,test,87,fnxptbr-0326,1819403125100630431,política,fake
temporal,all,test,88,fnxptbr-0648,1819492882962874746,política,true
temporal,all,test,89,fnxptbr-0328,1819549135806029907,política,fake
temporal,all,test,90,fnxptbr-0327,1820083791114686828,política,fake
temporal,all,test,91,fnxptbr-0652,1822454560062923054,política,true
temporal,all,test,92,fnxptbr-0330,1823418522354999754,política,fake
temporal,all,test,93,fnxptbr-0657,1823563532689936403,outros,true
temporal,all,test,94,fnxptbr-0653,1824871439553421411,outros,true
temporal,all,test,95,fnxptbr-0305,1827117512246354340,política,fake
temporal,all,test,96,fnxptbr-0660,1829265529733066898,política,true
temporal,all,test,97,fnxptbr-0658,1830927676535628185,política,true
temporal,all,test,98,fnxptbr-0659,1832143212078911795,política,true
temporal,all,test,99,fnxptbr-0280,1850698254947676447,política,fake
